Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2584","ECIAI1_2616","VBIEscCol26572_2584","Z3841","Escherichia coli O157:H7 str. EDL933","yfhH","Uncharacterized HTH-type transcriptional regulator YfhH",,"Virulence","15528651",100,100,99,"1e-154"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2174","ECIAI1_2209","VBIEscCol26572_2174","P33362","Escherichia coli (strain K12)","yehZ","Osmoprotectant ABC transporter binding protein YehZ","the atp-binding cassette (abc) superfamily.","3.A.1.12.15",,100,100,99,"1e-172"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1456","ECIAI1_1476","VBIEscCol26572_1456","P46136","Escherichia coli (strain K12)","yddG","Permease of the drug/metabolite transporter (DMT) superfamily","the drug/metabolite transporter (dmt) superfamily.","2.A.7.17.2","15919996;16738553;17784858;1834669;21042032;7567469;9097039;9278503",93,100,99,"1e-157"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2889","ECIAI1_2943","VBIEscCol26572_2889","P0A9T4","Escherichia coli (strain K12)","tas","Tas protein, an NADP(H)-dependent aldo-keto reductase","the voltage-gated k(+) channel -subunit (kv) family.","8.A.5.1.5",,100,100,100,"1e-201"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3668","ECIAI1_3753","VBIEscCol26572_3668","P37683","Escherichia coli (strain K12)","yiaV","Inner membrane protein YiaV","the membrane fusion protein (mfp) family.","8.A.1.1.4",,100,100,99,"1e-213"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.112","ECIAI1_0109","VBIEscCol26572_0112","P15993","Escherichia coli","aroP","Aromatic amino acid transport protein AroP","the amino acid-polyamine-organocation (apc) family.","2.A.3.1.3","15919996;16738553;2408019;8202364;9150230;9278503",99,100,100,"1e-265"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2176","ECIAI1_2211","VBIEscCol26572_2176","P06149","Escherichia coli (strain K12)","dld","D-lactate dehydrogenase (EC 1.1.1.28)","Hexachlorophene;Flavin adenine dinucleotide","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1051","ECIAI1_1064","VBIEscCol26572_1051","P31545","Escherichia coli (strain K12)","efeB","Ferrous iron transport peroxidase EfeB","the iron/lead transporter (ilt) family.","2.A.108.2.3","10493123;16551627;16738553;17218314;8444794;8905232;9278503",100,100,99,"1e-249"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1753",,"VBIEscCol26572_1753","Z2749","Escherichia coli O157:H7 str. EDL933",,"Putative ankyrin repeat protein B",,"Virulence","15731074",12,100,90,"8e-36"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.100","ECIAI1_0098","VBIEscCol26572_0100","P10408","Escherichia coli","secA","Protein translocase subunit SecA","the general secretory pathway (sec) family.","3.A.5.1.1","10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503",100,100,100,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.2122","ECIAI1_2152","VBIEscCol26572_2122",,,"mdtC","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)",,"efflux pump conferring antibiotic resistance","12107134",,,,
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1363","ECIAI1_1377","VBIEscCol26572_1363","P52647","Escherichia coli (strain K12)","ydbK","Pyruvate-flavodoxin oxidoreductase","Nitrofurantoin","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3337","ECIAI1_3401","VBIEscCol26572_3337","P16256","Escherichia coli","panF","Pantothenate:Na+ symporter (TC 2.A.21.1.1)","the solute:sodium symporter (sss) family.","2.A.21.1.1","15919996;16738553;2193919;8226664;9278503",100,100,100,"1e-273"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3016","ECIAI1_3076","VBIEscCol26572_3016","P0AEP1","Escherichia coli","galP","Galactose-proton symport","the major facilitator superfamily (mfs).","2.A.1.1.1","15919996;16738553;9278503",100,100,100,"1e-268"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.3392","ECIAI1_3470","VBIEscCol26572_3392",,,"rpsJ","SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","26124155",,,,
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2941","ECIAI1_3004","VBIEscCol26572_2941","Q46817","Escherichia coli (strain K12)","ygfQ","Guanine/hypoxanthine permease GhxQ","the nucleobase/ascorbate transporter (nat) or nucleobase:cation symporter-2 (ncs2) family.","2.A.40.7.7",,100,100,100,"1e-255"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3681","ECIAI1_3768","VBIEscCol26572_3681","P32108","Escherichia coli (strain K12)","yibI","GTPase (EC 3.6.1.-)","the duf3302 or pfam11742 (yibi) family.","9.B.32.1.1","16738553;8041620;8387990;9278503",100,100,99,"3e-66"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1306","ECIAI1_1321","VBIEscCol26572_1306","P76037","Escherichia coli (strain K12)","puuP","Putrescine importer","the amino acid-polyamine-organocation (apc) family.","2.A.3.1.13","15590624;16738553;9097039;9278503",100,100,100,"1e-269"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3744","ECIAI1_3830","VBIEscCol26572_3744","P31434","Escherichia coli (strain K12)","yicI","alpha-xylosidase (EC 3.2.1.177)","3[N-Morpholino]Propane Sulfonic Acid;5(R)-5-Fluoro-Beta-D-Xylopyranosyl-Enzyme Intermediate;2-(N-Morpholino)-Ethanesulfonic Acid;4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE","Drug target",,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2845","ECIAI1_2895","VBIEscCol26572_2845","P0AES2","Escherichia coli (strain K12)","gudD","Glucarate dehydratase (EC 4.2.1.40)","'Isopropyl Alcohol;4-Deoxyglucarate;2,3-Dihydroxy-5-Oxo-Hexanedioate;Glucarate;Xylarohydroxamate'","Drug target",,100,100,99,"1e-266"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.459","ECIAI1_0465","VBIEscCol26572_0459","P31224","Escherichia coli (strain K12)","acrB","Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","Deoxycholic Acid;Rhodamine 6G;Dequadin","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3882","ECIAI1_3983","VBIEscCol26572_3882","P27837","Escherichia coli (strain K12)","yifK","Probable transport protein YifK","the amino acid-polyamine-organocation (apc) family.","2.A.3.1.15","1379743;15919996;16397293;16738553;9278503",100,100,100,"1e-270"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.486","ECIAI1_0489","VBIEscCol26572_0486","P77400","Escherichia coli (strain K12)","ybaT","Inner membrane transport protein YbaT","the amino acid-polyamine-organocation (apc) family.","2.A.3.6.4","15919996;16738553;9278503",100,100,100,"1e-239"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1518",,"VBIEscCol26572_1518","15801609","Escherichia coli O157:H7 str. EDL933",,"Uncharacterized protein YneK",,,"15731074",48,83,97,"2e-67"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.600","ECIAI1_0606","VBIEscCol26572_0600","P37001","Escherichia coli (strain K12)","pagP","Lipid A palmitoyltransferase PagP (EC 2.3.1.251)","Dodecyl Sulfate;Lauryl Dimethylamine-N-Oxide","Drug target",,100,100,100,"1e-115"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3925","ECIAI1_4031","VBIEscCol26572_3925","P69428","Escherichia coli","tatA","Twin-arginine translocation protein TatA","the twin arginine targeting (tat) family.","2.A.64.1.1","10593889;10652088;11279240;11422364;11781311;11867724;11952898;12427031;1379743;15571732;15663945;1577793;15919996;16027357;16738553;8905232;9278503;9546395;9649434;9660752",100,100,100,"3e-43"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4296","ECIAI1_4427","VBIEscCol26572_4296","P69822","Escherichia coli","ulaB","PTS system, ascorbate-specific IIB component (EC 2.7.1.194)","the pts l-ascorbate (l-asc) family.","4.A.7.1.1","12374842;12644495;14996803;15919996;16738553;7610040;9278503",100,100,98,"2e-50"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.989","ECIAI1_1001","VBIEscCol26572_0989","P75870","Escherichia coli","yccS","Putative efflux (PET) family inner membrane protein YccS","the aromatic acid exporter (arae) family.","2.A.85.1.1","15919996;16738553;8905232;9278503",100,99,99,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2102","ECIAI1_2130","VBIEscCol26572_2102","c2581","Escherichia coli CFT073","wcaE","Colanic acid biosynthesis glycosyl transferase WcaE",,"Virulence","15845486",99,99,96,"1e-138"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.159","ECIAI1_0152","VBIEscCol26572_0159","TTDR00166",,"hemL","Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)",,,,100,100,99,"1e-249"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4185","ECIAI1_4311","VBIEscCol26572_4185","P21345","Escherichia coli","gltP","Proton/glutamate symporter @ Proton/aspartate symporter","the dicarboxylate/amino acid:cation (na(+) or h(+)) symporter (daacs) family.","2.A.23.1.1","1551855;15919996;16738553;1971622;8265357;9278503",100,100,99,"1e-242"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2958","ECIAI1_3018","VBIEscCol26572_2958","P67153","Escherichia coli (strain K12)","yqfA","FIG01964566: Predicted membrane protein, hemolysin III homolog","the hly iii (hly iii) family.","1.C.113.1.10",,100,100,100,"1e-121"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2099","ECIAI1_2127","VBIEscCol26572_2099","P32055","Escherichia coli (strain K12)","fcl","GDP-L-fucose synthetase (EC 1.1.1.271)","Acetylphosphate;2'-Monophosphoadenosine 5'-Diphosphoribose","Drug target",,100,100,98,"1e-186"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1882","ECIAI1_1912","VBIEscCol26572_1882","P76278","Escherichia coli (strain K12)","yebZ","Copper resistance protein CopD","the copper resistance (copd) family.","9.B.62.1.4",,100,100,98,"1e-167"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3415","ECIAI1_3496","VBIEscCol26572_3415","SL1344_3433","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","crp","Cyclic AMP receptor protein",,"Intracellular survival and replication","11553591",100,100,99,"1e-116"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.813","ECIAI1_0830","VBIEscCol26572_0813","P0A9U1","Escherichia coli (strain K12)","ybhF","ABC-type efflux pump, duplicated ATPase component YbhF","the atp-binding cassette (abc) superfamily.","3.A.1.105.15",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3936","ECIAI1_4042","VBIEscCol26572_3936","P0AFZ7","Escherichia coli","trkH","Trk potassium uptake system protein TrkH","the k(+) transporter (trk) family.","2.A.38.1.1","1379743;15919996;16397293;16738553;2243799;2674131;7896723;7961514;8412700;9086272;9278503",100,100,100,"1e-282"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.558","ECIAI1_0565","VBIEscCol26572_0558","VFG000929","Escherichia coli CFT073","entD","4'-phosphopantetheinyl transferase (EC 2.7.8.-) [enterobactin] siderophore",,"Iron uptake;Siderophore",,80,100,94,"1e-110"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2228","ECIAI1_2261","VBIEscCol26572_2228","P33915","Escherichia coli (strain K12)","yejE","ABC transporter, permease protein YejE","the atp-binding cassette (abc) superfamily.","3.A.1.5.21","11206551;11258796;15919996;16738553;9097040;9278503",100,100,99,"1e-201"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2898","ECIAI1_2953","VBIEscCol26572_2898","STM474_3165","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","kduI","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)",,"Virulence","17526851",100,100,85,"1e-144"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1630","ECIAI1_1651","VBIEscCol26572_1630","P0AFS5","Escherichia coli","tqsA","AI-2 transport protein TqsA","'the autoinducer-2 exporter (ai-2e) family (formerly the perm family, tc #9.b.22).'","2.A.86.1.4","15919996;16385049;16738553;9097039;9278503",100,100,100,"1e-188"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.928","ECIAI1_0942","VBIEscCol26572_0928","STM474_0956","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","pflA","Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)",,"Virulence","17526851",83,98,97,"1e-144"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3433","ECIAI1_3515","VBIEscCol26572_3433","P45546","Escherichia coli (strain K12)","yhfT","Uncharacterized protein YhfT","the 11 or 12 tms yhft (yhft) family.","9.B.118.1.1","16738553;9278503",100,100,99,"1e-241"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3942","ECIAI1_4059","VBIEscCol26572_3942","SFV_3641","Shigella flexneri 5 str. 8401","dsbA","Periplasmic thiol:disulfide interchange protein DsbA",,"Escape from the phagosome;Intracellular survival and replication;Escape from the phagosome;Cell-to-cell spread;Secretion","11682183;9673279;11035758",100,100,100,"1e-117"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2717","ECIAI1_2774","VBIEscCol26572_2717","P14176","Escherichia coli","proW","Glycine betaine/L-proline transport system permease protein ProW (TC 3.A.1.12.1)","the atp-binding cassette (abc) superfamily.","3.A.1.12.1","14612446;15919996;16079137;16738553;2649479;2691838;3305496;9205837;9278503",100,100,99,"1e-201"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2527","ECIAI1_2559","VBIEscCol26572_2527","P04079","Escherichia coli (strain K12)","guaA","GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)","Citric Acid","Drug target",,100,100,99,"1e-312"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3012","ECIAI1_3071","VBIEscCol26572_3012","Z4283","Escherichia coli O157:H7 str. EDL933","speA","Biosynthetic arginine decarboxylase (EC 4.1.1.19)",,"Virulence","15731074",96,100,100,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2321","ECIAI1_2357","VBIEscCol26572_2321","P33602","Escherichia coli","nuoG","NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.1.1","11997136;12718520;15919996;15996109;16079137;16738553;7607227;7690854;8157582;8366049;9205837;9278503;9298646",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3075","ECIAI1_3136","VBIEscCol26572_3075","P43676","Escherichia coli","pitB","Low-affinity inorganic phosphate transporter","the inorganic phosphate transporter (pit) family.","2.A.20.1.2","15919996;16738553;7775463;9278503",80,100,100,"1e-228"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.3344","ECIAI1_3408","VBIEscCol26572_3344",,,"acrE","Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",,"efflux pump conferring antibiotic resistance","1720861",,,,
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.575","ECIAI1_0582","VBIEscCol26572_0575","P15078","Escherichia coli","cstA","Carbon starvation protein A","the putative peptide transporter carbon starvation csta (csta) family.","2.A.114.1.1","15919996;16738553;1848300;2521622;9278503",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2890","ECIAI1_2944","VBIEscCol26572_2890","P39196","Escherichia coli","ygeD","Lysophospholipid transporter LplT","the major facilitator superfamily (mfs).","2.A.1.42.1","15661733;15919996;16738553;8300626;9278503",96,100,100,"1e-216"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3939","ECIAI1_4056","VBIEscCol26572_3939","P32173","Escherichia coli (strain K12)","mobA","Molybdenum cofactor guanylyltransferase (EC 2.7.7.77)","Guanosine-5'-Triphosphate;Citric Acid","Drug target",,100,100,97,"1e-109"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4214","ECIAI1_4340","VBIEscCol26572_4214","P0C0L7","Escherichia coli","proP","L-Proline/Glycine betaine transporter ProP","the major facilitator superfamily (mfs).","2.A.1.6.4","14643666;15919996;16738553;7610040;8421314;9278503",100,100,99,"1e-289"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3790","ECIAI1_3877","VBIEscCol26572_3790","P0AES6","Escherichia coli (strain K12)","gyrB","DNA gyrase subunit B (EC 5.99.1.3)","Rosoxacin;Clorobiocin;Phosphoaminophosphonic Acid-Adenylate Ester;99mTc-ciprofloxacin","Drug target",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1720","ECIAI1_1743","VBIEscCol26572_1720","P76197","Escherichia coli (strain K12)","ydiM","Inner membrane transport protein YdiM","the major facilitator superfamily (mfs).","2.A.1.15.12","15919996;16738553;9278503",100,100,98,"1e-232"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.1104","ECIAI1_1114","VBIEscCol26572_1104","VFG002346","Yersinia enterocolitica subsp. enterocolitica 8081","flgG","Flagellar basal-body rod protein FlgG",,"Secretion system;Invasion;Motility",,99,83,84,"1e-103"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2540","ECIAI1_2571","VBIEscCol26572_2540","P76577","Escherichia coli (strain K12)","pbpC","Penicillin-insensitive transglycosylase (EC 2.4.2.-) & transpeptidase PBP-1C","Cefazolin","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2180","ECIAI1_2214","VBIEscCol26572_2180","E4PCL6","Escherichia coli O83:H1 (strain NRG 857C / AIEC)","yohD","Inner membrane protein YohC","the deda or ydjx-z (deda) family.","9.B.27.2.7",,100,100,98,"1e-108"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4017","ECIAI1_4126","VBIEscCol26572_4017","B7MI53","Escherichia coli O45:K1 (strain S88 / ExPEC)","yiiR","Uncharacterized protein YiiR","the duf805 or pf05656 (duf805) family.","9.B.124.2.2",,100,100,100,"1e-83"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.708","ECIAI1_0712","VBIEscCol26572_0708","P0ABU9","Escherichia coli","tolQ","Tol-Pal system protein TolQ","the h(+)- or na(+)-translocating bacterial flagellar motor/exbbd outer membrane transport energizer (mot/exb) superfamily.","1.A.30.2.2","11206551;11258796;15919996;16738553;3294803;8300535;8331075;8376353;8905232;9278503",91,100,100,"1e-115"
