Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3080",,,"SL1344_2867","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","spaR","Surface presentation of antigens protein SpaR; Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",,"Secretion,Invasion","8751894;9194698",100,100,100,"1e-148"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2710",,,"16765821","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ppk","Polyphosphate kinase (EC 2.7.4.1)",,"","17526851",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2701",,,"P0AFI9","Escherichia coli",,"Putative permease PerM (= YfgO)","the autoinducer-2 exporter (ai-2e) family (formerly the perm family, tc #9.b.22).","2.A.86.1.1","16738553;9205837;9278503",98,98,94,"1e-191"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4304",,,"Q8ZKR9","Salmonella typhimurium",,"Predicted rhamnogalacturonide-specific TRAP-type transporter, small transmembrane component RhiB","the tripartite atp-independent periplasmic transporter (trap-t) family.","2.A.56.1.5","11677609;7729880",100,100,100,"3e-93"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1123",,,"P19926","Escherichia coli (strain K12)","agp","Glucose-1-phosphatase (EC 3.1.3.10)","Alpha-D-Glucose-1-Phosphate","Drug target",,100,100,83,"1e-207"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2103",,,"P0A1L1","Salmonella typhimurium",,"Flagellar biosynthesis protein FliO","the type iii (virulence-related) secretory pathway (iiisp) family.","3.A.6.2.1","11677609;1551848;1646201;2544561;2656645;3298217;8002587;8491729;9324257",100,100,100,"5e-63"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.842",,,"P0AAW6","Escherichia coli O6",,"Inner membrane protein YbhQ","the 4 tms ybhq (ybhq) family.","9.B.15.1.1","12471157",100,100,84,"2e-62"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4334",,,"B7MI53","Escherichia coli O45:K1 (strain S88 / ExPEC)",,"Uncharacterized protein YiiR","the duf805 or pf05656 (duf805) family.","9.B.124.2.2",,95,98,90,"1e-73"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1855",,,"P06202","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","oppA","Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)","NAPHTHALEN-2-YL-3-ALANINE","Drug target",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1871",,,"15801455","Escherichia coli O157:H7 str. EDL933","narG","Respiratory nitrate reductase alpha chain (EC 1.7.99.4)",,"","15731074",100,100,95,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1597",,,"P76169","Escherichia coli",,"UPF0060 membrane protein YnfA","the drug/metabolite transporter (dmt) superfamily.","2.A.7.26.1","11867724;15919996;16738553;9278503",100,97,88,"2e-53"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1244",,,"SEN1818","Salmonella enterica subsp. enterica serovar Enteritidis str. P125109","phoP","Transcriptional regulatory protein PhoP",,"Virulence","19577637",100,100,100,"1e-124"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3287",,,"Q8Z3V8","Salmonella typhi",,"ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter","the atp-binding cassette (abc) superfamily.","3.A.1.28.1","11677608;12644504",99,100,98,"1e-127"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2096",,,"P15934","Salmonella typhimurium",,"Flagellar assembly protein FliH","the type iii (virulence-related) secretory pathway (iiisp) family.","3.A.6.2.1","11677609;1551848;1646201;2544561;2656645;3298217;8002587;8491729;9324257",100,100,100,"1e-134"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2606",,,"P12681","Salmonella typhimurium",,"Phosphoglycerate transporter protein PgtP","the major facilitator superfamily (mfs).","2.A.1.4.2","11677609;3042749",100,100,100,"1e-272"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.369",,,"Q8ZRH0","Salmonella typhimurium",,"Multidrug efflux system, outer membrane factor lipoprotein of OprM/OprM family","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.25","11677609",96,100,100,"1e-276"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1153",,,"SL1344_1082","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"Putative curli production protein CsgC",,"Virulence","16518469",100,100,100,"6e-55"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4621",,,"110808097","Shigella flexneri 5 str. 8401","vacB","3'-to-5' exoribonuclease RNase R",,"","1400189",91,91,96,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1132",,,"P07117","Escherichia coli",,"Proline/sodium symporter PutP (TC 2.A.21.2.1) @ Propionate/sodium symporter","the solute:sodium symporter (sss) family.","2.A.21.2.1","1400239;1567896;15919996;16079137;16738553;3053649;3053687;3302614;3325781;8119910;8905232;9278503",99,99,94,"1e-280"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1096",,,"16764449","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","sopB","Inositol phosphate phosphatase sopB (EC 3.1.3.-)",,"","12065528",100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3084",,,"16766198","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","invJ","Type III secretion host injection and negative regulator protein (YopD); Surface presentation of antigens protein SpaN (Invasion protein InvJ)",,"","7752894",100,100,100,"1e-194"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.762",,,"P0AC41","Escherichia coli (strain K12)","sdhA","Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)","Atpenin A5;2-[1-METHYLHEXYL]-4,6-DINITROPHENOL;UBIQUINONE-2","Drug target",,100,100,97,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2519",,,"P0AFF0","Escherichia coli",,"NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.1.1","11997136;12718520;15919996;15996109;16079137;16738553;7607227;7690854;8157582;8366049;9205837;9278503;9298646",100,100,95,"1e-265"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3418",,,"P0A8H3","Escherichia coli",,"Zinc transporter ZupT","the zinc (zn(2+))-iron (fe(2+)) permease (zip) family.","2.A.5.5.1","11790762;1314093;16738553;9278503",100,100,92,"1e-132"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4170",,,"P27828","Escherichia coli (strain K12)","wecB","UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)","Uridine-Diphosphate-N-Acetylgalactosamine;Uridine-5'-Diphosphate","Drug target",,96,100,85,"1e-185"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3811",,,"P37617","Escherichia coli",,"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)","the p-type atpase (p-atpase) superfamily.","3.A.3.6.2","10660539;12417201;15919996;16738553;8041620;9278503;9364914;9405611",83,83,89,"1e-307"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1983",,,"16765205","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","STM1864","Putative inner membrane protein",,"","17526851",100,100,100,"1e-115"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.615",,,"16763962","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fepA","TonB-dependent receptor; Outer membrane receptor for ferric enterobactin and colicins B, D",,"","17526851",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2648",,,"P16676","Escherichia coli",,"Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)","the atp-binding cassette (abc) superfamily.","3.A.1.6.1","15919996;16738553;2002055;2188958;2188959;3158524;7665461;8346018;8774726;9205837;9278503;9298646",100,100,94,"1e-200"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2363",,,"P0AFI5","Escherichia coli (strain K12)","pbpG","Murein-DD-endopeptidase (EC 3.4.99.-)","Cefoxitin","Drug target",,93,96,95,"1e-155"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.450",,,"P22939","Escherichia coli (strain K12)","ispA","(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10) @ Dimethylallyltransferase (EC 2.5.1.1)","Dimethylallyl S-Thiolodiphosphate;Isopentyl Pyrophosphate;Diphosphate","Drug target",,100,100,90,"1e-152"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1667",,,"P0AAJ3","Escherichia coli (strain K12)","fdnH","Formate dehydrogenase N beta subunit (EC 1.2.1.2)","2-HEPTYL-4-HYDROXY QUINOLINE N-OXIDE","Drug target",,100,100,93,"1e-172"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3176",,,"P0A9S1","Escherichia coli (strain K12)","fucO","Lactaldehyde reductase (EC 1.1.1.77)","1,2-Propanediol;Adenosine-5-Diphosphoribose","Drug target",,100,100,91,"1e-202"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4007",,,"VFG002304","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","misL","autotransporter",,"Adherence,Nonfimbrial,Autotransporter",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4199",,,"P0A2R8","Salmonella typhimurium",,"Magnesium and cobalt transport protein CorA","the cora metal ion transporter (mit) family.","1.A.35.1.2","10601252;10748031;11677609;15231793;15516579;2548998;2670893;3536881;8314774;9786860",100,100,100,"1e-179"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3788",,,,,"GdpD","Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)","Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)","protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.680",,,"P0ADC1","Escherichia coli (strain K12)",,"LPS-assembly lipoprotein LptE","the outer membrane lipopolysaccharide export porin (lps-ep) family.","1.B.42.1.2","15919996;16738553;18375759;7610040;9278503",86,85,85,"4e-77"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.393",,,"P0ACB2","Escherichia coli (strain K12)","hemB","Porphobilinogen synthase (EC 4.2.1.24)","4-Oxosebacic Acid;S,S-(2-Hydroxyethyl)Thiocysteine;4,7-Dioxosebacic Acid","Drug target",,100,100,93,"1e-175"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.953",,,"P29018","Escherichia coli",,"Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydD subunit","the atp-binding cassette (abc) superfamily.","3.A.1.129.1","1310500;15919996;16738553;1909328;7934832;8276245;8331068;8380150;8905232;9278503",100,100,90,"1e-311"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4805",,,"V7RGM6","Salmonella enterica subsp. enterica serovar Give var. 15 str. CFSAN004343",,"PTS system, fructoselysine/glucoselysine-specific IID component","the pts mannose-fructose-sorbose (man) family.","4.A.6.1.19",,100,98,100,"1e-158"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2718",,,"STM2511","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","guaB","Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain",,"Virulence,Invasion","2849016;17261603",100,100,100,"1e-278"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3645",,,"P0A7V8","Escherichia coli (strain K12)","rpsD","SSU ribosomal protein S4p (S9e) @ SSU ribosomal protein S4p (S9e), zinc-independent","Doxycycline;Lymecycline;Clomocycline;Oxytetracycline;Demeclocycline;Minocycline","Drug target",,100,100,99,"1e-112"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3088",,,"VFG000557","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","invA","Type III secretion inner membrane channel protein (LcrD,HrcV,EscV,SsaV); Invasion protein InvA",,"Secretion system,Type III secretion system,Invasion",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1666",,,"P0AEK7","Escherichia coli",,"Formate dehydrogenase N gamma subunit (EC 1.2.1.2)","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.2.1","11884747;15919996;16738553;17218314;1834669;9097039;9278503",100,99,98,"1e-125"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.575",,,"t2318","Salmonella enterica subsp. enterica serovar Typhi str. Ty2","fimC","Probable fimbrial chaperone SfmC",,"Fimbriae","9060396",100,97,98,"1e-124"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.49",,,,,"Iso-tRNA","Isoleucyl-tRNA synthetase (EC 6.1.1.5)","Isoleucyl-tRNA synthetase (EC 6.1.1.5)","antibiotic target in susceptible species","7929087",,,,
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4481",,,"P26466","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","lamB","Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)","Beta-D-Glucose","Drug target",,100,100,100,"1e-278"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1513",,,"16764770","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","ssaS","Type III secretion inner membrane protein (YscS,homologous to flagellar export components)",,"","17526851",100,100,100,"2e-41"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.111",,,"P31549","Escherichia coli",,"Thiamin ABC transporter, transmembrane component","the atp-binding cassette (abc) superfamily.","3.A.1.19.1","12175925;12664169;15919996;1630901;16738553;9278503;9535878",100,100,89,"1e-285"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.241",,,"SF2457T_4958","Shigella flexneri 2a str. 2457T (Prj:48255)",,"Periplasmic chaperone of outer membrane proteins Skp @ Outer membrane protein H precursor",,"Chaperone","17526712;19047350",100,100,90,"1e-75"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1080",,,"P0AB12","Escherichia coli (strain K12)",,"Inner membrane protein YccF","the 4 tms duf307/yccf (duf307) family.","9.B.55.1.1",,100,100,92,"2e-76"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2578",,,"P77549","Escherichia coli (strain K12)",,"UPF0226 protein YfcJ","the major facilitator superfamily (mfs).","2.A.1.46.6","15919996;16738553;9205837;9278503",100,100,88,"1e-201"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3880",,,"VFG000453","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","lpfD","Protein LpfD",,"Adherence,Fimbrial",,37,100,100,"3e-72"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.964",,,"P21503","Escherichia coli",,"Hypothetical MFS-type transporter protein YcaD","the major facilitator superfamily (mfs).","2.A.1.26.1","15919996;16738553;3062312;8905232;9278503",99,99,88,"1e-197"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2709",,,"P08179","Escherichia coli (strain K12)","purN","Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)","Glycinamide Ribonucleotide;(10S)-10-Formyl-5,8,10-Trideazafolic Acid;N-[5'-O-Phosphono-Ribofuranosyl]-2-[2-Hydroxy-2-[4-[Glutamic Acid]-N-Carbonylphenyl]-3-[2-Amino-4-Hydroxy-Quinazolin-6-Yl]-Propanylamino]-Acetamide;(10R)-10-Formyl-5,8,10-Trideazafolic Acid","Drug target",,100,100,87,"1e-105"
